NAME,ADDRESS,DISTRICT,Latitude,Longitude,FACILITY_TYPE
Hong Kong Institute of Vocational Education (Tuen Mun),"18 Tsing Wun Road, Tuen Mun, New Territories",TUEN MUN,22.39355304,113.9664069,Higher Education Institutions
Hong Kong Institute of Vocational Education (Sha Tin),"21 Yuen Wo Road, Sha Tin, New Territories",SHA TIN,22.39073561,114.1977713,Higher Education Institutions
Hong Kong Institute of Vocational Education (Morrison Hill),"6 Oi Kwan Road, Wan Chai, Hong Kong",WAN CHAI,22.27650556,114.1779485,Higher Education Institutions
Hong Kong Institute of Vocational Education (Lee Wai Lee),"3 King Ling Road, Tseung Kwan O, New Territories",SAI KUNG,22.30637765,114.2540549,Higher Education Institutions
Hong Kong Institute of Vocational Education (Kwun Tong),"25 Hiu Ming Street, Kwun Tong, Kowloon",KWUN TONG,22.31354254,114.2318855,Higher Education Institutions
Hong Kong Institute of Vocational Education (Kwai Chung),"20 Hing Shing Road, Kwai Chung, New Territories",KWAI TSING,22.36195358,114.1272473,Higher Education Institutions
Hong Kong Institute of Vocational Education (Chai Wan),"30 Shing Tai Road, Chai Wan, Hong Kong",EASTERN,22.27193108,114.2397876,Higher Education Institutions
Hong Kong Institute of Vocational Education (Haking Wong),"702 Lai Chi Kok Road, Cheung Sha Wan, Kowloon",SHAM SHUI PO,22.33538425,114.1527358,Higher Education Institutions
The Hang Seng University of Hong Kong,"Hang Shin Link, Siu Lek Yuen, Shatin, N.T., Hong Kong",SHA TIN,22.37964109,114.2113823,Higher Education Institutions
The Education University of Hong Kong (Tai Po Campus),"10 Lo Ping Road, Tai Po, New Territories, Hong Kong",TAI PO,22.46917289,114.1943104,Higher Education Institutions
Hong Kong Nang Yan College of Higher Education (Lai Chi Kok Road Building),"325-329, Lai Chi Kok Road, Shamshuipo, Kowloon",SHAM SHUI PO,22.32862397,114.1600305,Higher Education Institutions
Hong Kong Nang Yan College of Higher Education (Yee Kuk Street Building),"176-178, Yee Kuk Street, Shamshuipo, Kowloon",SHAM SHUI PO,22.32845871,114.1599664,Higher Education Institutions
YMCA College of Careers,"23 Waterloo Road, Kowloon",KOWLOON CITY,22.31383264,114.1713674,Higher Education Institutions
Centennial College,"3 Wah Lam Path, Pokfulam, Hong Kong",SOUTHERN,22.25230785,114.1382291,Higher Education Institutions
City University of Hong Kong - School of Continuing and Professional Education (TST East Learning Centre),"UG202, UG301, ChinaChem Golden Plaza, 77 Mody Road, Tsim Sha Tsui East, Kowloon",YAU TSIM MONG,22.30014688,114.1793075,Higher Education Institutions
Technological and Higher Education Institute of Hong Kong (Chai Wan Campus),"133 Shing Tai Road, Chai Wan, Hong Kong",EASTERN,22.26990853,114.2406586,Higher Education Institutions
Technological and Higher Education Institute of Hong Kong (Tsing Yi Campus),"20A, Tsing Yi Road Tsing Yi Island New Territories",KWAI TSING,22.34134547,114.1066582,Higher Education Institutions
Hong Kong Institute of Vocational Education (Tsing Yi),"20 Tsing Yi Road, Tsing Yi Island, New Territories",KWAI TSING,22.34273767,114.1059469,Higher Education Institutions
Hong Kong Art School (a division of Hong Kong Arts Centre) (Shau Kei Wan Campus),"8 Tam Kung Temple Road, Shau Kei Wan, Hong Kong",EASTERN,22.28265546,114.230872,Higher Education Institutions
Hong Kong Baptist University - College of International Education,"4/F, David C. Lam Building, Shaw Campus, Hong Kong Baptist University, 34 Renfrew Road, Kowloon Tong",KOWLOON CITY,22.33726252,114.1817794,Higher Education Institutions
Hong Kong Baptist University - College of International Education (Shek Mun Campus),"8 On Muk Street, Shek Mun, Shatin",SHA TIN,22.38780039,114.2102899,Higher Education Institutions
Hong Kong Metropolitan University,"30 Good Shepherd Street, Ho Man Tin, Kowloon, HK",KOWLOON CITY,22.31630227,114.1802714,Higher Education Institutions
Hong Kong Metropolitan University - The Jockey Club Institute of Healthcare,"1 Sheung Shing Street, Ho Man Tin, Kowloon",KOWLOON CITY,22.31736055,114.1797947,Higher Education Institutions
Hong Kong College of Technology (Mong Kok East Campus),"14 Princess Margaret Road, Homantin, Kowloon",KOWLOON CITY,22.31957137,114.179,Higher Education Institutions
Hong Kong College of Technology (Jockey Club Ma On Shan Campus),"Yiu On Estate, 2 Hang Hong Street, Ma On Shan, Shatin, New Territories",SHA TIN,22.42156059,114.2313598,Higher Education Institutions
Hong Kong Institute of Technology (Sheung Wan Learning Centre),"5/F, Well View Commercial Building, 10 Morrison Street, Sheung Wan",CENTRAL AND WESTERN,22.28607014,114.1502029,Higher Education Institutions
Hong Kong Institute of Technology (Tin Shui Wai Learning Centre),"Shop Nos A118 & A119, G/F Kingswood Richly Plaza Phase I, Locwood Court Kingswood Villas, No. 1 Tin Wu Road Tin Shui Wai, Yuen Long, N.T.",YUEN LONG,22.45257511,114.0003502,Higher Education Institutions
Hong Kong Institute of Technology (Kwun Tong Learning Centre),"Unit 8-10, 3/F, Prosperity Place, No. 6 Shing Yip Street, Kwun Tong, Kowloon",KWUN TONG,22.31056054,114.2256244,Higher Education Institutions
Hong Kong Institute of Technology,"213 Nam Cheong Street, Sham Shui Po, Kowloon",SHAM SHUI PO,22.33193957,114.1654921,Higher Education Institutions
Hong Kong Institute of Technology (Tseung Kwan O Learning Centre),"Shop G30, Ground Floor, The Metropolis, Metro City Phase 3, 8 Mau Yip Road, Tseung Kwan O, N.T.",SAI KUNG,22.32261496,114.2571581,Higher Education Institutions
Hong Kong Institute of Technology (Cheung Sha Wan Learning Centre),"No. 638, Cheung Sha Wan Road, Cheung Sha Wan, Kowloon, HK",SHAM SHUI PO,22.33854944,114.152546,Higher Education Institutions
Hong Kong Institute of Technology (Tsuen Wan Learning Centre),"Shop Nos UG17-UG20, UG/F., Waterside Plaza, 38 Wing Shun Street, Tsuen Wan, New Territories",TSUEN WAN,22.3643907,114.1136284,Higher Education Institutions
Hong Kong Institute of Technology (Wong Tai Sin Learning Centre),"Shop 108&109, 1/F., Lions Rise Mall, 8 Muk Lun Street, Wong Tai Sin, Kowloon",WONG TAI SIN,22.34052924,114.1969541,Higher Education Institutions
Hong Kong Institute of Technology (Tuen Mun Learning Centre),"Shop 76-80, Level 2, Sun Tuen Mun Shopping Centre, 55-65 Lung Mun Road, Tuen Mun, New Territories",TUEN MUN,22.38119276,113.9650456,Higher Education Institutions
"School of Continuing and Professional Studies, The Chinese University of Hong Kong (East Ocean Learning Centre)","Rooms 300A, 308 and Unite 01, Basement 1, East Ocean Centre, 98 Granville Road, Tsim Sha Tsui",YAU TSIM MONG,22.30047736,114.1777643,Higher Education Institutions
"School of Continuing and Professional Studies, The Chinese University of Hong Kong (Oriental Learning Centre)","8/F, 13/F, 14/F and 17/F, Oriental Centre, 67 Chatham Road South, Tsim Sha Tsui",YAU TSIM MONG,22.30012156,114.1757515,Higher Education Institutions
"School of Continuing and Professional Studies, The Chinese University of Hong Kong (Central Learning Centre)","Unit A, 1/F, Bank of America Tower, 12 Harcourt Road, Central",CENTRAL AND WESTERN,22.28086496,114.1629579,Higher Education Institutions
HKU SPACE Community College (Island South (Pokfulam) Campus),"3 Wah Lam Path, Pokfulam, Hong Kong",SOUTHERN,22.25228147,114.1384046,Higher Education Institutions
HKU SPACE Community College (Admiralty Learning Centre ),"Admiralty Centre, 18 Harcourt Road, Hong Kong",CENTRAL AND WESTERN,22.27925498,114.1652916,Higher Education Institutions
HKU SPACE Community College (Fortress Tower Learning Centre),"Fortress Tower, 250 King's Road, North Point, Hong Kong",EASTERN,22.28883867,114.1942879,Higher Education Institutions
HKU SPACE Community College (Island East Campus),"494 King's Road, North Point, Hong Kong",EASTERN,22.29129221,114.2018176,Higher Education Institutions
HKU SPACE Community College (Kowloon West Campus),"NCB Innovation Centre, 888 Lai Chi Kok Road, Cheung Sha Wan, Kowloon",SHAM SHUI PO,22.33551961,114.1459182,Higher Education Institutions
Tung Wah College (King's Park Campus),"31 Wylie Road, Homantin, Kowloon, Hong Kong",KOWLOON CITY,22.31269216,114.1756913,Higher Education Institutions
Tung Wah College (Mong Kok Campus),"90A & 98, Shantung Street, Mongkok, Kowloon",YAU TSIM MONG,22.31795124,114.1730673,Higher Education Institutions
Tung Wah College (Kwai Hing Campus),"Level 16, Tower B, Kowloon Commerce Centre, No. 51 Kwai Cheong Road, Kwai Chung, New Territories",KWAI TSING,22.36205092,114.1327709,Higher Education Institutions
"Police Services Centre, Central District","Shop 01-LG205, LG2/F, Block 01, Taikwun, No. 10 Hollywood Road, Central",CENTRAL AND WESTERN,22.28185377,114.1541489,Police Posts / Control Points / Reporting Centres
Lok Ma Chau Control Point,Lok Ma Chau Border Crossing Point,NORTH,22.50940021,114.0740755,Police Posts / Control Points / Reporting Centres
Man Kam To Control Point,"G/F, Man Kam To Control Point, Man Kam To Road",NORTH,22.53747073,114.1288043,Police Posts / Control Points / Reporting Centres
Lok Ma Chau Spur Line Control Point,"LMC Station Terminal, Border Fence Road, Lok Ma Chau",NORTH,22.51495849,114.0656714,Police Posts / Control Points / Reporting Centres
Lo Wu Control Point,Lo Wu MTRC Building,NORTH,22.52954146,114.1136855,Police Posts / Control Points / Reporting Centres
Sok Kwu Wan Police Post,"Sok Kwu Wan Second Street, Sok Kwu Wan, Lamma",ISLANDS,22.2055083,114.1315271,Police Posts / Control Points / Reporting Centres
Peng Chau Police Post,"2C, Wing On Side Street. Peng Chau",ISLANDS,22.28412835,114.0386666,Police Posts / Control Points / Reporting Centres
Lamma Island Police Post,"No. 20 Yung Shue Wan Plaza Road, Lamma",ISLANDS,22.22451982,114.1103518,Police Posts / Control Points / Reporting Centres
Shau Kei Wan Reporting Centre,"28, Shau Kei Wan Road",EASTERN,22.28388052,114.2203139,Police Posts / Control Points / Reporting Centres
Kai Tak Cruise Terminal Police Reporting Centre,"2/F, Kai Tak Cruise Terminal, 33 Shing Fung Road",KOWLOON CITY,22.30640088,114.2129785,Police Posts / Control Points / Reporting Centres
Hong Kong-Zhuhai-Macao Bridge Hong Kong Port Police Reporting Centre,"1/F, Hong Kong-Zhuhai-Macao Bridge Hong Kong Port Passenger Clearance Building, 33 Shun Fai Road, Lantau",ISLANDS,22.31735544,113.9517913,Police Posts / Control Points / Reporting Centres
Shenzhen Bay Port Reporting Centre,"G/F, Passenger Terminal Building, Shenzhen Bay Port, Hong Kong Port Area",YUEN LONG,22.49194553,113.942337,Police Posts / Control Points / Reporting Centres
West Kowloon Station Reporting Centre,"B1 Level, West Kowloon Station, No.3 Austin Road West, Yau Ma Tei",YAU TSIM MONG,22.30365643,114.1650554,Police Posts / Control Points / Reporting Centres
Heung Yuen Wai Boundary Control Point Police Reporting Centre,"1/F Passenger Terminal Building, Heung Yuen Wai Boundary Control Point",NORTH,22.553296,114.153855,Police Posts / Control Points / Reporting Centres
Lantau South (Mui Wo) Reporting Centre,"1 Fu Kong Shan, Mui Wo, Lantau Island",ISLANDS,22.264986,113.999376,Police Posts / Control Points / Reporting Centres
KUT SHING STREET COOKED FOOD MARKET,"10 KUT SHING STREET, HK (AT REAR OF 17 CHEUNG LEE STREET)",EASTERN,22.26472074,114.235554,Public Market Information
HUNG CHEUNG COOKED FOOD MARKET,"5 SAN LIK STREET, TUEN MUN, NT",TUEN MUN,22.39301153,113.9689978,Public Market Information
TUNG YUEN STREET COOKED FOOD MARKET,"J/O TUNG YUEN STREET & SHUNG WO PATH, YAU TONG, KLN",KWUN TONG,22.29293003,114.234623,Public Market Information
SAI WAN HO MARKET,"SAI WAN HO MUNICIPAL SERVICES BUILDING, 12 TAI ON STREET, SHAU KEI WAN, HK",EASTERN,22.28218453,114.2225679,Public Market Information
HAIPHONG ROAD TEMPORARY MARKET,"30 HAIPHONG ROAD, TSIM SHA TSUI, KLN",YAU TSIM,22.29796256,114.1702,Public Market Information
SHEUNG FUNG STREET MARKET,"SHEUNG FUNG STREET JOINT USER BUILDING, J/O SHEUNG FUNG STREET & FEI FUNG STREET, DIAMOND HILL, KLN",WONG TAI SIN,22.34391365,114.1972325,Public Market Information
YAN OI MARKET,"1 TSING WUI STREET, TUEN MUN, NT",TUEN MUN,22.38812029,113.9802615,Public Market Information
LAM TEI MARKET,"62 LAM TEI MAIN STREET, TUEN MUN, NT",TUEN MUN,22.41880139,113.9841035,Public Market Information
PEI HO STREET MARKET,"PEI HO STREET MUNICIPAL SERVICES BUILDING, 333 KI LUNG STREET, SHAM SHUI PO, KLN",SHAM SHUI PO,22.32952232,114.161004,Public Market Information
CHAI WAN MARKET,"CHAI WAN MUNICIPAL SERVICES BUILDING, 338 CHAI WAN ROAD, CHAI WAN, HK",EASTERN,22.26340669,114.2399574,Public Market Information
TAI O MARKET,"SHEK TSAI PO STREET, TAI O, LANTAU ISLAND",ISLANDS,22.25464279,113.8617611,Public Market Information
PO ON ROAD MARKET,"325-329 PO ON ROAD, CHEUNG SHA WAN, KLN",SHAM SHUI PO,22.3384081,114.1580714,Public Market Information
TAI TONG ROAD COOKED FOOD MARKET,"TAI TONG ROAD, YUEN LONG, NT",YUEN LONG,22.44370014,114.0286007,Public Market Information
JAVA ROAD MARKET,"JAVA ROAD MUNICIPAL SERVICES BUILDING, 99 JAVA ROAD, NORTH POINT, HK",EASTERN,22.29232447,114.1994073,Public Market Information
YUE KWONG ROAD MARKET,"18 ABERDEEN RESERVOIR ROAD, ABERDEEN, HK",SOUTHERN,22.2503684,114.1566958,Public Market Information
TIN SHUI WAI MARKET,at the section of Tin Fuk Road near Tin Shui Wai Mass Transit Railway Station.,YUEN LONG,22.44957426,114.0056185,Public Market Information
TUNG CHAU STREET TEMPORARY MARKET (INCLUDING SHAM SHUI PO JADE MARKET AND FABRIC MARKET),"269 TUNG CHAU STREET, SHAM SHUI PO, KLN",SHAM SHUI PO,22.32764368,114.1583931,Public Market Information
SHEK WU HUI MARKET,"13 CHI CHEONG ROAD, SHEUNG SHUI, NT",NORTH,22.50198974,114.1306233,Public Market Information
TSING YI MARKET,"G/F, TSING YI MUNICIPAL SERVICES BUILDING, 38 TSING LUK STREET, TSING YI, NT",KWAI TSING,22.35402584,114.1065567,Public Market Information
SMITHFIELD MARKET,"SMITHFIELD MUNICIPAL SERVICES BUILDING, 12K SMITHFIELD, KENNEDY TOWN, HK",CENTRAL AND WESTERN,22.28176209,114.1286874,Public Market Information
KWU TUNG MARKET SHOPPING CENTRE,"42 KWU TUNG ROAD, SHEUNG SHUI, NT",NORTH,22.5026996,114.0982015,Public Market Information
LAU FAU SHAN MARKET,"LAU FAU SHAN MAIN STREET, LAU FAU SHAN, NT",YUEN LONG,22.46850301,113.9825968,Public Market Information
YEUNG UK ROAD MARKET,"45 YEUNG UK ROAD, TSUEN WAN, NT",TSUEN WAN,22.36900173,114.1145012,Public Market Information
CHEUNG CHAU MARKET,"2 TAI HING TAI ROAD, CHEUNG CHAU",ISLANDS,22.20681914,114.0283464,Public Market Information
MUI WO MARKET,"9 NGAN SHEK STREET, MUI WO, LANTAU ISLAND",ISLANDS,22.26700337,113.9964982,Public Market Information
LAI WAN MARKET,"8 LAI WAN ROAD, MEI FOO, KLN",SHAM SHUI PO,22.33741118,114.1380455,Public Market Information
SAI YING PUN MARKET,"45 CENTRE STREET, SAI YING PUN, HK",CENTRAL AND WESTERN,22.2859377,114.1422517,Public Market Information
TSUN YIP COOKED FOOD MARKET,"67 TSUN YIP STREET,KWUN TONG,KLN",KWUN TONG,22.31180757,114.2228393,Public Market Information
MONG KOK COOKED FOOD MARKET,"LEVEL 2, MONG KOK COMPLEX, 557 SHANGHAI STREET,MONG KOK, KLN",MONG KOK,22.31865002,114.1680032,Public Market Information
FA YUEN STREET MARKET,"FA YUEN STREET MUNICIPAL SERVICES BUILDING, 123A FA YUEN STREET, MONG KOK, KLN",MONG KOK,22.32077233,114.1705848,Public Market Information
YUE WAN MARKET,"33 YEE FUNG STREET, CHAI WAN, HK",EASTERN,22.26543834,114.2405793,Public Market Information
SHAM TSENG TEMPORARY MARKET,"GLA-TTW 594, SHAM TSENG, N.T.",TSUEN WAN,22.3680946,114.058605,Public Market Information
YAU MA TEI MARKET,"20 KANSU STREET, YAU MA TEI, KLN",YAU TSIM,22.3084997,114.1693625,Public Market Information
KAM TIN MARKET,"KAM TIN MAIN ROAD, KAM TIN, NT",YUEN LONG,22.44027094,114.0652079,Public Market Information
TAI WAI MARKET,"2-18 CHIK FAI STREET, GRANDEUR GARDEN, TAI WAI, SHA TIN, NT",SHA TIN,22.3745043,114.1776997,Public Market Information
KIK YEUNG ROAD COOKED FOOD MARKET,"KIK YEUNG ROAD, YUEN LONG, NT",YUEN LONG,22.44543024,114.0245769,Public Market Information
TO KWA WAN MARKET,"165 MA TAU WAI ROAD, TO KWA WAN, KLN",KOWLOON CITY,22.3174759,114.1880264,Public Market Information
PENG CHAU MARKET,"2 PO PENG STREET, PENG CHAU",ISLANDS,22.28496083,114.037919,Public Market Information
BOWRINGTON ROAD MARKET,"21 BOWRINGTON ROAD, WAN CHAI, HK",WAN CHAI,22.27809372,114.1805324,Public Market Information
KOWLOON CITY MARKET,"KOWLOON CITY MUNICIPAL SERVICES BUILDING, 100 NGA TSIN WAI ROAD, KOWLOON CITY,KLN",KOWLOON CITY,22.32956779,114.1890368,Public Market Information
NGAU TAU KOK MARKET,"183 NGAU TAU KOK ROAD, KWUN TONG, KLN",KWUN TONG,22.32132759,114.2161064,Public Market Information
TSING YEUNG COOKED FOOD MARKET,"5 TSING YEUNG CIRCUIT, TUEN MUN, NT",TUEN MUN,22.39910669,113.9700685,Public Market Information
AP LEI CHAU MARKET,"AP LEI CHAU MUNICIPAL SERVICES BUILDING, 8 HUNG SHING STREET,AP LEI CHAU, HK",SOUTHERN,22.24451637,114.1554453,Public Market Information
SAN HUI MARKET,"180 HO PONG STREET, TUEN MUN, NT",TUEN MUN,22.39731692,113.9758494,Public Market Information
HUNG SHUI KIU TEMPORARY MARKET,"HUNG SHUI KIU MAIN ROAD, HUNG SHUI KIU, NT",YUEN LONG,22.43286592,113.9954686,Public Market Information
HUNG HOM MARKET,"HUNG HOM MUNICIPAL SERVICES BUILDING, MA TAU WAI ROAD 11, HUNG HOM, KOWLOON",KOWLOON CITY,22.30733458,114.1874141,Public Market Information
KIN YIP STREET COOKED FOOD MARKET,"KIN YIP STREET, YUEN LONG, NT",YUEN LONG,22.44326949,114.0317001,Public Market Information
CHAI WAN KOK COOKED FOOD MARKET,"4A CHAI WAN KOK STREET, TSUEN WAN, N.T.",TSUEN WAN,22.37410036,114.1057019,Public Market Information
ABERDEEN MARKET,"ABERDEEN MUNICIPAL SERVICES BUILDING, 203 ABERDEEN MAIN ROAD, ABERDEEN, HK",SOUTHERN,22.24936571,114.1544841,Public Market Information
QUARRY BAY MARKET,"QUARRY BAY MUNICIPAL SERVICES BUILDING, 38 QUARRY BAY STREET, QUARRY BAY, HK",EASTERN,22.28371608,114.2118167,Public Market Information
